business_id,cool,date,funny,review_id,stars,useful,user_id
xm-LPu0bPl5cZ2PYKS9zDQ,0,6/1/2016,1,Sq6P-Zr-sIcESxBMPsnvKA,5,0,SYx15p4PssSS3lXjvtF6rg
LtO6vTBfYzlgWArn3kRe_A,0,2/22/2016,0,mTUSBocJeX_tzVOoFG4ppQ,5,1,SYx15p4PssSS3lXjvtF6rg
X_EBs3ShGJmehqzfuciEAA,0,3/28/2016,0,lN_j2PEzgSVckY9gbMXZ8A,5,0,SYx15p4PssSS3lXjvtF6rg
eBj_YyJU5jVu6tbZCkdtDA,0,2/24/2013,0,ve0NHwYL-Qn1RtBydKzvNw,4,0,INbqkFXtHeCdEP_wPp2dUA
#NAME?,0,12/3/2012,0,dSra4Z3XUIJ366fIY4nWzQ,5,0,INbqkFXtHeCdEP_wPp2dUA
gqcJHVFCPeBRGnDf8bFzMw,0,12/3/2012,0,zX9DCpFNDLwbO75VFreAxA,4,0,INbqkFXtHeCdEP_wPp2dUA
U9aA5H13y7t9xWnoQslV0Q,0,11/12/2012,0,CKrS88s2tK_y2uaQrHVdqA,1,0,INbqkFXtHeCdEP_wPp2dUA
3kdSl5mo9dWC4clrQjEDGg,0,12/3/2012,0,iwmUoM9o87tL96Wbdm-zsQ,4,0,INbqkFXtHeCdEP_wPp2dUA
RESDUcs7fIiihp38-d6_6g,1,10/31/2012,0,zpl6mfCDO6s8MkNzAppZCA,2,4,INbqkFXtHeCdEP_wPp2dUA
kosTPb88O4Q0XGbVbEOGCA,0,3/24/2014,0,HjEclLdnXoQ26aM5AIrCkA,5,1,INbqkFXtHeCdEP_wPp2dUA
V9OIBO95GDFRvQMcKsNT2w,0,2/24/2013,1,m8-ncyA0lrEkEjLL0C0Pdg,1,2,INbqkFXtHeCdEP_wPp2dUA
sNVGdeOPeitJ3OWUQBINzQ,0,1/1/2016,0,YeJ6VD9M9tt4IRUC2Qt7iA,2,1,INbqkFXtHeCdEP_wPp2dUA
TT658qQinO6MBHP9q7rJ8w,0,8/30/2015,0,_Ovn7LoeOUEU7c28FPBdgg,5,0,INbqkFXtHeCdEP_wPp2dUA
IOEGLxXwCNiq4P-U359D7Q,1,12/3/2012,0,S_kC_mBGU2mRxiE5aAA_iQ,5,1,INbqkFXtHeCdEP_wPp2dUA
i3mZIwNi1EiJ7-1A8amoyw,0,1/3/2013,0,4wv4J4An-bYr5hjs2Xe1zQ,5,0,INbqkFXtHeCdEP_wPp2dUA
HUWLnKD5LSZY134amUO2Rg,0,12/3/2012,0,EpTolIqsQN-n_7fvglx0aA,4,0,INbqkFXtHeCdEP_wPp2dUA
6Z6IyosSMciZtwk8hRLRag,0,11/12/2012,0,xOZ1RopwvTs6mLTYB4g1pA,5,0,INbqkFXtHeCdEP_wPp2dUA
g8OnV26ywJlZpezdBnOWUQ,0,2/24/2013,0,aako0tVOA0kGN2-96s2KWA,4,0,INbqkFXtHeCdEP_wPp2dUA
eZcCFV-8X91ZSnmB9807bw,0,12/26/2012,0,TmbCM_nailoOo4EKt4-t1A,4,0,INbqkFXtHeCdEP_wPp2dUA
_3FxLxdg1unUQc3QqIgJuA,1,2/24/2013,0,w5U4X96kmMd7PZRMlGyfrQ,3,0,INbqkFXtHeCdEP_wPp2dUA
F65UAC9crwFePN69UqKRJw,2,8/24/2014,5,F3xuvwbRd9HkLZZyWorC6Q,1,10,INbqkFXtHeCdEP_wPp2dUA
qsJkjQoM3Hdg6Gtqp2S9_w,0,12/3/2012,0,kHv-ZxGZZeLRCFbMxyWf5A,5,0,INbqkFXtHeCdEP_wPp2dUA
YCEZLECK9IToE8Mysorbhw,0,1/3/2013,0,-1a7DLqgCV_s8Inzr0T7Dw,4,0,INbqkFXtHeCdEP_wPp2dUA
PyrcymoNDAJDm_Zn9yl-7A,0,6/8/2012,1,dZiLJlMWA3LnPgeA5RM85A,5,0,INbqkFXtHeCdEP_wPp2dUA
4qG3Gh8QyugC1XvoTlmgcQ,0,1/18/2015,0,wX3O8W2mClsyIXd9e5EUYg,5,0,INbqkFXtHeCdEP_wPp2dUA
BnMDLIYT17-fl6_pFpFlrA,0,6/13/2017,0,jdEFpuiLjahExIiXD927-A,5,0,0dAJK53XoiEIodSWhKf0LA
qNPY1O_9rKjd8vmOMp1HqA,2,6/28/2012,1,kAg8fCJkJnX8RmssPvWUSQ,5,3,BV2PT9MNLvNZlm3chC4y8g
19VNsxhnPZ11zc0KBauonQ,0,2/3/2015,0,iXEO9493AVcDZmOkGJpIgw,1,1,z7dWikbkqL7NelG4JeSt4g
POkNk-y-sS2Od39kP5NN5Q,0,3/31/2016,0,_S7eQErdN0E9RdD63eLq4A,5,0,z7dWikbkqL7NelG4JeSt4g
s6EMPZrpNorn9KP2TSkc_g,0,5/10/2013,0,GQbYOuWNrBr6oP9bGnSRnQ,1,1,sEc07tLRRGJeTknahO5Qsg
ovtlrcsVRlgZZQUlHs_ovw,0,2/12/2017,0,GpCOpDNX2lpFkI-dpm7izQ,5,1,sEc07tLRRGJeTknahO5Qsg
1G0C1xuMONSIQS76LMjGyw,0,10/21/2011,10,otCcfBRDEaAZwkRX-62dvw,3,0,NpqvUOrZdVE5qYCEDP2BCg
mdAY2mCRiaOKn3BONyTG4g,0,2/1/2016,0,y_O_XhR1lEv342YoPXttJQ,1,0,I_2TkQR085ZjsTMRj-XebA
RESDUcs7fIiihp38-d6_6g,1,4/15/2014,0,XeA3BGOhduTRdnprL4ULGQ,4,1,yvlRColhqo_4TzpUFKyroA
ijg7qQCYnhUWBd5JUxbfvA,0,4/15/2014,0,J5nctRtC0L5oSExNj1XGEA,4,0,yvlRColhqo_4TzpUFKyroA
YJ8ljUhLsz6CtT_2ORNFmg,0,4/15/2014,0,1xlYVWhyLedoA0HddOJMOw,4,0,yvlRColhqo_4TzpUFKyroA
ByFMv3p5X1aNeZhU61rDcA,0,4/15/2014,0,eBxGjZkwr6qNxyfh2wf_UQ,3,1,yvlRColhqo_4TzpUFKyroA
3xmfT7l3xNH5LK1dLzfvGw,0,4/15/2014,0,xKoiChS7y0Ab0sEGbXIICw,4,0,yvlRColhqo_4TzpUFKyroA
4mYPOzBokDgz307TW2EIKw,0,4/15/2014,0,9h4RxO0QLxvXNqzqyZTA8A,1,0,yvlRColhqo_4TzpUFKyroA
rTS8LsUmNIiXsXydE49tPA,0,4/15/2014,0,WP5487GT3BxCqB-tPpJEmw,4,0,yvlRColhqo_4TzpUFKyroA
18DZZhcuabNnuVCX5rDw7w,0,3/26/2014,0,u9OSLcItFm42-p_PHKHyXg,5,0,93kKUZ3_PcuuDxyul5vlPw
wROj9KOvOHgKwXlG9PUsIA,0,11/28/2015,0,1qvsicXSLKkTqrmHRxuKDw,5,0,gOLIB6vpg1cEWbDo8IQSqA
75h1zQoWi_D7SMHIIYpeMQ,0,9/28/2012,1,UkFXGAFkkiKoAiaT-H8EIQ,5,0,6Kwhv2QHfGCtK6VHYIZFqQ
cI9xcJnBFpJoXKeqc5P6OA,0,12/6/2017,0,9Q-nJxyads8jZIjhvzFT9A,5,2,6Kwhv2QHfGCtK6VHYIZFqQ
#NAME?,0,9/10/2016,0,aUyn0PUaVH1wygbhh_K9Ag,2,3,cyABEo-94nt4zZDA-cYzgg
EfkhcHuVyakw3LE85CGsnw,0,6/19/2017,0,BPuF8ptBR_3wFicO5Hr91A,5,1,cyABEo-94nt4zZDA-cYzgg
m7VEdzaW2FxTyZPvdaOkMg,0,6/24/2017,0,PrOBlWJe9eB1plmwMoYXfQ,5,0,cyABEo-94nt4zZDA-cYzgg
UsJYr7l0fOaQZG223BbpeA,0,8/31/2017,0,qhwRhySy5HVyU1MzkRvriA,5,0,FfqX7xdQY80nbkdNoeh_6Q
1heHNQIZiHL23rUsVhOmWQ,1,5/18/2014,0,Hfo_fU59H9QLKChzP34FiA,2,9,FfqX7xdQY80nbkdNoeh_6Q
qMJyOW1FdPOf8sli8DIq_A,0,1/10/2015,0,dGCac3rFvfsxmabrMLcf8g,5,0,FfqX7xdQY80nbkdNoeh_6Q
lUczD7I5o4wTWru7jzSqeQ,0,7/5/2017,1,kHoh2EX-1C9iuvDA8lYeqA,1,10,FfqX7xdQY80nbkdNoeh_6Q
mRKmp_d7y_QaY_KBmJCTNA,1,11/26/2015,0,Ong45E3GPNKCEZqHKTmKMQ,5,1,FfqX7xdQY80nbkdNoeh_6Q
41qbd6aGiz2GWp7TI8HSEg,1,11/26/2015,0,4iLzdjEIVTtiNRqDbzrGzQ,5,1,FfqX7xdQY80nbkdNoeh_6Q
8B1TIuaqhaZ7QMEhDUu-Gg,0,10/29/2014,0,MpZaku1mmWG0Vb4Fby3kkA,5,0,FfqX7xdQY80nbkdNoeh_6Q
gDOuHjntsN37XEjROoQ2Aw,1,12/19/2013,0,JpJMoq33ZG_Z6HfE_mzhEg,5,0,FfqX7xdQY80nbkdNoeh_6Q
O5jWRmilHqaW54ChJh1oFg,0,9/28/2014,0,TtU7pt6X_xR1oZFtfMClkw,1,0,FfqX7xdQY80nbkdNoeh_6Q
bWucOPNoIjd8ECdiDyVq9Q,0,6/1/2016,0,sTW4OABJB5ZxuqmeWVPrnA,5,1,FfqX7xdQY80nbkdNoeh_6Q
fRKqHIt0H0uLlD8deiY44Q,0,7/13/2015,0,9CFUoZI8fsKGA_8Xtej5mA,2,0,FfqX7xdQY80nbkdNoeh_6Q
C2BR0TjNacoNzItPLUHTAA,0,12/19/2013,0,7PilBLo2aUkpk0eTxlf3uA,5,0,FfqX7xdQY80nbkdNoeh_6Q
imyDPttCKVNsCUs_al3PkQ,0,6/5/2016,0,wgke-mNlweS-2nSziBR1lA,5,0,FfqX7xdQY80nbkdNoeh_6Q
Pthe4qk5xh4n-ef-9bvMSg,0,9/5/2016,0,3KRM2dkb7Ob8JCt0VyMLVg,5,0,FfqX7xdQY80nbkdNoeh_6Q
gZYt10Kn-eHpo3n4lx3iBg,4,2/13/2013,2,jQIKotesM15qStRivKas_w,5,2,FfqX7xdQY80nbkdNoeh_6Q
5ZzmZjt5-5fsX03BL70DgA,1,12/19/2013,0,A0mW07m1MJDarQLAZP3RJg,3,1,FfqX7xdQY80nbkdNoeh_6Q
2mZGnGIMUNRQY3d0hjdAxg,0,11/19/2015,0,D3ZNXi428GuMZrnP6FAWkA,5,0,Ndl1ZwGIsc5oq0qlmbO_AQ
9VhZRkmyoEho58vmnMh_Hg,0,10/25/2015,0,0wbotnR8QMu8c4So7EQR5A,5,0,Ndl1ZwGIsc5oq0qlmbO_AQ
m65oi2C7b1CJM7DaXbFi-g,0,11/19/2015,0,vHvADqKb_2b1vs3zrsHaGQ,4,0,Ndl1ZwGIsc5oq0qlmbO_AQ
Ae4ABFarGMaI5lk1i98A0w,0,11/6/2015,0,-8_zuSnWhyaJwGyCBlu4NQ,4,0,Ndl1ZwGIsc5oq0qlmbO_AQ
2GIuCQJ9vfMY7rERB-SkUA,1,3/31/2012,0,yvO94hAR0Sx9gdIfy4WSXQ,5,3,HgFcyjBaNI4EiGq-gdS4Dw
d4z4gjdhQYs-WOVClISf_A,0,8/6/2014,0,BwBGme-CKocxzWDpEVyyBg,5,1,TE19WORpOSfHegKFkKsXsA
xk-fOf_M39kDTgzfVgu0Tw,0,9/24/2016,0,oUyAKw5-Q0-e17YcqiBNFA,5,0,JGpwdNCD1lZFkpPZbcqSOw
w6frk94BwGwxenre_zeXUg,0,3/19/2015,0,oicjv7wNPlF5gncow8KsHA,4,0,qQvJAccCabfSEUKYf51NiA
vlSZ8rprcOkgez314T-aVw,1,3/24/2016,1,wpb_BJsHcyain8KAB5AJ9g,1,0,_dE8tkhgSRq4qxpzvC7e-w
a3vug2R5PvBCmzr6KU5RnA,0,3/1/2016,0,gsmEcwcVYoKJ0qM0xxsvhQ,1,0,_dE8tkhgSRq4qxpzvC7e-w
93ncJl30FNA5a1sIEffWwA,1,4/7/2011,0,idvaCFsgd3PxEp3i2OQGSg,5,3,0hMNWo0wncTITltCYw1osw
GTuAPBRsM5dVPqPy9oe14Q,0,4/7/2011,0,#NAME?,5,2,0hMNWo0wncTITltCYw1osw
dyq9my28t5NW8N-6s8OgfA,0,10/3/2014,0,LGMko1ZCT9NSrKnIWVJMSQ,5,0,ovYanehQULdKbvFGfgFJag
kxXaazqtldJU7TWBhMXRRA,0,11/16/2015,0,U-ObNzt-GLSBPeMxt4vzIg,5,0,#NAME?
h19bR52xQ9fQWGMTSbjnbw,0,3/3/2014,0,3jnl5tE2BaYYQIWWnVQ3eQ,4,0,r3u9y04v1ONr-JR-lio34A
GAKCd5eIPQ-_B0psppX81g,0,11/8/2014,0,jYYz9T5OvAWbZUdtsZAsQA,5,0,r3u9y04v1ONr-JR-lio34A
XsSgv3vBOyOBXn3Co8EVIg,0,3/10/2014,1,2h_G9uwqcBMYg8v_LZyGEQ,5,0,r3u9y04v1ONr-JR-lio34A
u0wSFmWfg7IFJRl-WdSrNQ,0,7/31/2016,0,YSHInoiOGZ_kYSypKFZ0Jw,2,0,jjDkYVZkU55697Xk_FOHKw
CJu3t6lqoJATXIZaH9sJug,0,5/6/2017,0,SSM2S2I-mzt2sy0TeGfbMA,5,0,p-uGsYJkx7eeQ5nr3Qth-Q
dizdLoOk0GMaSS_qQAuklQ,1,9/5/2012,0,pPaO3gBlZWr3MDeXZxKKtA,3,2,1po30PVblm1zJbfvM71BRA
gtffarZ2Y_rLfCegMg-nqw,0,5/29/2012,0,HEs496kXxUXIxYRss0zrgw,5,2,SdKbaLOpxCn9zJPszXQltg
VsewHMsfj1Mgsl2i_hio7w,0,5/29/2012,0,yp7oy3VU7e1QIr5HOnSQkw,4,0,SdKbaLOpxCn9zJPszXQltg
KXITXbKuE60WSUDs7NZVLQ,0,5/29/2012,0,kWXS0JnrL9qXmjii9gUphw,2,0,SdKbaLOpxCn9zJPszXQltg
PwpSY0vO3XlQXKOuqiqZMQ,0,5/29/2012,1,toM1cwhRn0xx-DFYUVMPRw,1,1,SdKbaLOpxCn9zJPszXQltg
raVyoZbWWuN7JcFUdT7k2g,0,1/15/2014,0,#NAME?,4,1,Zh3i-pVrhb8UrCE0lkBfig
0UlMUHtEDgDMkycBQpoAew,0,9/29/2016,0,5cVvvSNgMaKHvURXhxyIIQ,5,0,rxIQSA15QvO4LUYbp6NuBw
l-UsKevA9YyOM4wGtS5gGw,0,9/12/2016,0,Gl1zXZzQXFuLSoT_YKUBAA,1,0,T9240z_FiwKZoCtibHZMew
_PfpHaeuekLUGaKKtee2KA,0,7/28/2016,0,sLz4aFFV0Ci_YDKnGQMWMw,5,0,ic9zIsm7zoxUm3Axyegx8g
ExQpwVK2xg6w3Ip4tKyvhA,0,8/20/2016,0,4jOKulXwODQpFFPfPQ0ThA,1,1,ic9zIsm7zoxUm3Axyegx8g
42DvUONuqa1mC1YbnZ0o0w,0,8/17/2016,0,q2tb_b3y9sHxvRkQiMsN-g,5,0,ic9zIsm7zoxUm3Axyegx8g
zG5XbWcg7GNqyZtz112XjQ,1,7/21/2016,2,fU9wCVzNAJzR-2nYbRJPqA,5,1,ic9zIsm7zoxUm3Axyegx8g
#NAME?,0,8/19/2016,0,xs0BMHzhi5hUwkcMlgHiMg,4,0,ic9zIsm7zoxUm3Axyegx8g
Z15a7_8FQ82_baSJiqMoIw,0,8/15/2016,0,ZAer7okI2e9ceGT5zv1yJw,5,0,ic9zIsm7zoxUm3Axyegx8g
wMiOsYLtgwbUoyV2DttqMg,0,8/18/2016,0,rJBnimtD0vPkziwJ83Mh9g,5,1,ic9zIsm7zoxUm3Axyegx8g
UhdlNJz_ZNb-m3kF-YLSgw,1,7/9/2016,0,VD2B8X-IDZodziQHHlMUPw,4,0,ic9zIsm7zoxUm3Axyegx8g
OIO1RVPOE6kfqnPptF38-Q,0,7/23/2016,0,6xBYOr4EsK9NcOcLm8jb_w,4,1,ic9zIsm7zoxUm3Axyegx8g
WdBWhGe4Siqg3IYTc4_K4A,0,8/15/2016,0,O0ttxNGxHKtD8Cnnwc_j1g,1,0,ic9zIsm7zoxUm3Axyegx8g
Y1kXjWwEhQvtk6e7tXiXXg,0,8/19/2016,1,DpCZVwANot4HD03meiuCRw,3,0,ic9zIsm7zoxUm3Axyegx8g
mIwbgnIAuPGpsEqQktZUWg,0,9/27/2016,0,kbl5QRi92tdogxpkJD4fxg,4,1,ic9zIsm7zoxUm3Axyegx8g
ki5qgWUCuTpb9si0eJL1fQ,0,7/23/2016,0,ZbH2WCmafJrkrhI47pyY3Q,2,0,ic9zIsm7zoxUm3Axyegx8g
MtzjOi57BkQrqF8wqNOyHg,2,8/19/2016,1,7pRTYpVULp65uLqIIyRf1A,5,2,ic9zIsm7zoxUm3Axyegx8g
lHYMeXf8JH1Q8Dazn9s3Gg,2,4/16/2016,0,YRpbVd-IVQWF6NQjpUkDWg,5,0,ic9zIsm7zoxUm3Axyegx8g
7THF9if6Jgm7vcMgFCxX6w,1,8/18/2016,1,qb-kaFuCxQh5Rl8qilzZxQ,5,2,ic9zIsm7zoxUm3Axyegx8g
sBrrWO-Nv7imsqU0e5504Q,0,7/13/2016,0,E4S2OJpQorhXbtw0eIhz4A,5,2,ic9zIsm7zoxUm3Axyegx8g
JnhuORtEQOW8XkVXB3l2tQ,1,8/19/2016,0,RF4Hf3Nhu-OHCrP4WXsTow,5,0,ic9zIsm7zoxUm3Axyegx8g
AdtaU4YPa5ejSsepQHfkQA,0,6/9/2016,0,Ocmvx8ZH1cSmo-bm8d675A,1,0,ic9zIsm7zoxUm3Axyegx8g
dY7erNwqdfjVrgigPUcoGw,2,7/16/2016,1,lpzRJDEDMlfEqXQbzXur8A,5,1,ic9zIsm7zoxUm3Axyegx8g
jUF7BSWB2s7Xgp5PbISbsg,1,6/13/2016,1,G2A0UZliYiooT8aWyLY9QA,4,1,ic9zIsm7zoxUm3Axyegx8g
7LLU_dpe7iN97nJzYmTvjQ,0,7/9/2016,0,cKsCaQ3wd878kFMGy0sDzA,5,0,ic9zIsm7zoxUm3Axyegx8g
S4Gb3V7p5piEqRaP8dk1oA,0,8/19/2016,0,u1ya23pPwRo2YeJd_BDBdw,4,0,ic9zIsm7zoxUm3Axyegx8g
uOWWk2duBzNao8fiQFWkJQ,1,6/2/2011,0,CWdKu6u8k_Q966nQntqUsQ,2,0,NaORI-qPPhej_Ce_sRH2Iw
#NAME?,0,11/22/2011,0,dniyMgz75aFbp0uREyB6jw,5,0,NaORI-qPPhej_Ce_sRH2Iw
IFXsOJvq8BaaLjGij639Ow,0,8/30/2011,1,iBmSHWiwWuPd2pCzrj0Keg,2,1,NaORI-qPPhej_Ce_sRH2Iw
06graki4XxJJJp5b8H9aGg,0,2/7/2012,2,KVs4--zveYc1vqWQhdKs8Q,1,6,NaORI-qPPhej_Ce_sRH2Iw
ui8KERxCwlx8B5vWvpXxqg,0,6/15/2012,0,hiHnWREUPc1r6nGOhmvHdg,5,0,NaORI-qPPhej_Ce_sRH2Iw
yIBeZebnXb-hvexqknnDCg,0,4/4/2014,0,3bKvxeQx9r5f7znEjyBD2w,5,3,NaORI-qPPhej_Ce_sRH2Iw
momjERcb6G6ienrfPuNArw,1,12/14/2014,0,cfn0Zv55asyNFNM841t51g,5,1,R9sFeYJ4hgpnUYaFk2kp1Q
iIjVO7cLD1UEmIO7G05Ujw,0,8/12/2017,0,mhwL-HRreGdiXVkZtOCY4w,5,0,R9sFeYJ4hgpnUYaFk2kp1Q
fSBhe0A6Dfa8JCYccfpMog,1,3/13/2016,0,XeLWSsEgrS-wY55FhVrxaQ,5,1,R9sFeYJ4hgpnUYaFk2kp1Q
mnwRtuVQEsIUomBchu0gwg,1,3/13/2016,2,BPu3lazlo804lBUjVRPTJg,1,4,R9sFeYJ4hgpnUYaFk2kp1Q
luNd6T7VYFQZvfipwBYtsg,0,9/10/2017,0,fFRuqNlRKM8u_o3tYS4Paw,5,0,R9sFeYJ4hgpnUYaFk2kp1Q
9a3DrZvpYxVs3k_qwlCNSw,0,12/14/2014,0,vURAQqDU50fj9HM8L88wjQ,5,1,R9sFeYJ4hgpnUYaFk2kp1Q
vVvJ0ZilcEw7TKjLRHTJkw,0,6/10/2015,0,ZlYFKkneDMFIUV_vAQ9brA,4,0,4RXC9BnjoABuNxd6rELUbw
QjkA38rDhT_HdN5M31skqQ,0,8/31/2017,0,u_EZI2txD3S89IAj47FCHA,5,0,4RXC9BnjoABuNxd6rELUbw
aP2ZadiZMZvIXyikcNfQPA,0,11/20/2015,0,zHDqdbvKWvJB9uPYum5EDw,2,0,kNp9UXukhGozlSkTE0-krw
yaEZHD2NsTkq3CM6mQimWA,0,5/12/2017,0,br7gMymEDNB-ziOnNKGk3g,5,2,kNp9UXukhGozlSkTE0-krw
ZHiT9EIlnKMqbpBUmxSh_Q,0,1/24/2017,0,2jGxCUtBti2dGcFgzWgeFw,1,12,kNp9UXukhGozlSkTE0-krw
ZM-ljL_Y6bR4qEYsGHws5A,0,11/5/2016,0,bl6WJnhCl0s1Jd4TUcSX_g,2,0,AEUVAyYfaS6of9gm4UGBDA
XeUm1QS078kgjwONhul0ng,0,4/4/2017,0,Z8cHXXYSyofQw4G2_QGsQg,1,0,ZPbewZ0E3ACMCP9bcFEe8w
XNudJHO9xBElglTwqzhh_Q,0,9/12/2015,0,HQDcfxzQl9Pik0qh0oyqdg,5,0,490j6BGPryXSTkvP6oaUlA
TIYnquDIPdYmVJK4GNeXSQ,0,9/22/2015,0,Z4ZtKWDpaDlAm0rwnhRTzA,4,0,490j6BGPryXSTkvP6oaUlA
iFfSUhyv0yRIiBt8y0A_xA,0,9/22/2015,0,fwxc4mt6XAVoKltTI4_J4w,5,0,490j6BGPryXSTkvP6oaUlA
IOxRbnv2YnLtErYY3TrU3A,0,9/10/2015,0,bpIiAByHAMRlJiHFqG_iSg,5,0,490j6BGPryXSTkvP6oaUlA
#NAME?,1,7/29/2017,1,Eh2-dDqkoJ_WEl9Ql7Ru3g,5,1,caV30R9uCewFdvtdhDg3Nw
kRhjWeAPs-U5RmakIKz0Pg,0,7/11/2017,0,wV7vNA4a_Bf1TBTTr9TWSw,4,0,caV30R9uCewFdvtdhDg3Nw
T2tEMLpTeSMxLKpxwFdS3g,0,6/26/2017,0,v_aFreRhHac5KnKp2zsBig,5,0,caV30R9uCewFdvtdhDg3Nw
QeDkfLmXVguytF3Of9zg-Q,0,6/11/2017,0,MCZ0SkGOhVGLrZl42jZiGA,2,0,caV30R9uCewFdvtdhDg3Nw
zDKH2ua2DauqiWOAP9yz7g,0,6/27/2017,0,sjLCbfFxs0WecLmojmgIFg,3,0,caV30R9uCewFdvtdhDg3Nw
1Geg7R5ACFL0oassVziNiQ,0,7/4/2017,0,tDXY4qXQvazciCsmiWI6iw,5,0,caV30R9uCewFdvtdhDg3Nw
o5QDrg_kb4hgsWxV6cV_Uw,0,6/18/2017,0,e5PXNL6YhkxracbWS9TyJw,5,0,caV30R9uCewFdvtdhDg3Nw
MMs2BKvQau-kSl-kmNRcAw,0,6/24/2017,0,Rd-sbwjPRMnOiyt9DBozjA,3,0,caV30R9uCewFdvtdhDg3Nw
Uftnd7njdHNFxhz_6rpUrA,0,9/16/2017,0,yDxgG5d0RXwL20HyaAjUnQ,5,0,caV30R9uCewFdvtdhDg3Nw
fIuquIgWrkNEM5yvYSHPgw,2,8/5/2014,0,X4glBKsOvs6fgjHNJ0IUjw,5,3,xDjaGtx-TZUDdUxRKJnKCA
a27HkTUMzJrFFuv6ty6Ldw,0,10/20/2016,0,Q8eonI5I2oIKZkoZoplOgA,1,2,xDjaGtx-TZUDdUxRKJnKCA
Y9kXVlU4xPfSZvkZH6C_2Q,0,3/20/2017,0,6vCMRobc9X_hlhsnSfHH2A,1,0,WncPRE2uAJ3eQx4MG6uYRA
3pSUr_cdrphurO6m1HMP9A,1,1/1/2017,1,uDgWTAh9VcfbdtwV1Mukqg,5,1,WncPRE2uAJ3eQx4MG6uYRA
xkVMIk_Vqh17f48ZQ_6b0w,0,3/20/2017,2,oPOGbmUKKXrcJ1QKy9DWMw,2,4,TAOJZgcPSBkJAZb7Wn00ZA
hDyc9DdjGldhxis5E1rd3w,0,3/20/2017,0,2_GW45qzk7vqLukTZW5GFA,5,0,TAOJZgcPSBkJAZb7Wn00ZA
ftvZ6BVmbZndKcVPEdakIQ,0,8/29/2016,0,F3lJBmBiPxeJDvJImTmKfg,5,0,ZJrUFhtPyYsHUKUTAbMSEA
28TtvOd1npZQ-tH7Hm432w,0,7/30/2016,0,DQEcOAfbaRxp8s1ijoxgdg,1,0,ZJrUFhtPyYsHUKUTAbMSEA
DXl9YviWyzAwMeUtrBPW7w,0,8/25/2016,0,t8XI-hIXaaeWqWTFqfVLvQ,1,6,ZJrUFhtPyYsHUKUTAbMSEA
7v91woy8IpLrqXsRvxj_vw,0,6/6/2016,0,r0SRB6p1cHGl825YR8rObg,3,0,ZJrUFhtPyYsHUKUTAbMSEA
qXk2CS1-6jKTKpMUIgN9kQ,0,7/5/2017,0,7jFLqSQlJBSgPY6aA81REA,4,0,ZJrUFhtPyYsHUKUTAbMSEA
eoG9zP7xxsDHVM0kJYrvkw,0,8/1/2016,0,YtdVGqYtMTOD5e7qEDFrqg,5,0,ZJrUFhtPyYsHUKUTAbMSEA
bLtC8xJXkd1b6MT0KjnSvw,0,7/12/2016,0,KoI5MRHwbhqCeqhMnN_Cnw,4,0,ZJrUFhtPyYsHUKUTAbMSEA
#NAME?,0,5/28/2017,0,Vs9PxZEo-i2fweo5a6FFmQ,3,0,ZJrUFhtPyYsHUKUTAbMSEA
zC-RnKVTlGEBmzCngDzp0Q,0,6/16/2016,0,2UB59dG7bPZgVSOCNgZtfA,5,1,ZJrUFhtPyYsHUKUTAbMSEA
ceQE2ktRVBnQsaT5aeOAeA,0,9/26/2015,0,bESHTsjWT4V-gYaZXNV7zg,5,0,We0xKzwLt9vhqzus5KPgow
wBSyC1z2xKcVzmRah4RPkQ,0,7/28/2016,0,ZWGVO_A5TvfRR7g2xGVMDw,1,7,We0xKzwLt9vhqzus5KPgow
hdumn1NtNMgE1GbAf-HwsA,0,3/20/2017,0,5u5PknqdguLy207CEidsdw,1,0,64AXDc1lZYJR7ua3SPfa-w
KpgPSQmQDgx3tJ6RlKVCBA,0,12/24/2014,0,sJen3gl5z9NJrtHPWUGtjA,1,1,OyA20DYvFEdlvAnpb5Ifew
MCBsyPnsOn8kOuyCbP2O4A,0,11/11/2016,0,OJwHSTEuN_Lw_tVgRLVkew,2,2,c2Qj4Dzldeh6k7JcH2xWzg
OGFUJTsNlCAnUIg8OOD66g,0,5/11/2016,0,Q4aA8DNvZOxS8DmtZGHmDA,5,0,bldp7R-Rm3eHoZCXnL9LoA
AqpiBApzrd30LA-vmU3Rvw,1,2/7/2012,0,EZA3fmy4-uhumCpGqFcO-g,5,1,vEjfCQCHCpHzZQLpDndCmA
yhYhK7tb3la5KcLlVzG5Lw,1,1/31/2012,1,NfEnDn6EzNFw7E4fK8lCNQ,1,5,vEjfCQCHCpHzZQLpDndCmA
8Q6jl7OW8DZzwANggDspcw,0,1/31/2012,0,#NAME?,5,0,vEjfCQCHCpHzZQLpDndCmA
Y5CTA3S9TVkpr3Yvwaki-A,0,6/12/2016,0,QXzgdKOdmrccxZ60Er7gig,3,0,#NAME?
kuQtE_ERgRxIbSnSIxEWCg,0,2/13/2017,0,5Y_hKqpo4wb1pPtFgtCqrA,5,0,#NAME?
Uq-GOs9_IqweUsB5MdII9w,0,10/10/2015,0,vlJgzUq1bMH73HJ4-F1sJg,4,1,AeYL-4rVuWfgeDJ-PGwlEg
fqBnZxSkG287OOyU9LvTig,1,10/11/2015,0,13e5Z3OH15Zphjxue_PLXA,4,0,AeYL-4rVuWfgeDJ-PGwlEg
